Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,Jalen Jackson Defensive Rebound,,1 - 2:42,,Taljon Cromer,Free Throw Attempt,
,,,,1 - 2:35,,Jamonte Graham,Defensive Foul,
Brandon Austin,Free Throw Made,,36-30,1 - 2:35,6,,,
Brandon Austin,Free Throw Made,,37-30,1 - 2:35,7,,,
,,,37-32,1 - 2:23,5,Ramond Jenkins,Field Goal Made,
,,,,1 - 2:23,,Jamonte Graham,Assist,
Benji Bell,Three Point Made,,40-32,1 - 2:11,8,,,
Brandon Austin,Assist,,,1 - 2:11,,,,
,,,40-34,1 - 1:50,6,Justin Pride,Field Goal Made,
Benji Bell,Turnover,,,1 - 1:26,,,,
,,,,1 - 1:25,,Ramond Jenkins,Steal,
,,,40-36,1 - 1:19,4,Jamontae Davis,Field Goal Made,
,,,,1 - 1:19,,Justin Pride,Assist,
Treshaad Williams,Defensive Foul,,,1 - 1:18,,,,
,,,,1 - 1:18,,Jamontae Davis,Free Throw Attempt,Taljon Cromer Offensive Rebound
,,,,1 - 1:10,,Taljon Cromer,Field Goal Attempt,
Jalen Jackson,Blocked shot,,,1 - 1:08,,,,
Jalen Jackson,Defensive Rebound,,,1 - 1:07,,,,
Treshaad Williams,Turnover,,,1 - 1:04,,,,
,,,,1 - 1:03,,Justin Pride,Steal,
,,William Pfister Defensive Rebound,,1 - 0:58,,Jamontae Davis,Field Goal Attempt,
William Pfister,Jump Ball Won,,,1 - 0:58,,,,
,,,,1 - 0:57,,Jamontae Davis,Left the Game,Immanuel Griggs Entered the Game
Treshaad Williams,Left the Game,Xavier Moon Entered the Game,,1 - 0:57,,,,
William Pfister,Turnover,,,1 - 0:40,,,,
,,,,1 - 0:38,,Justin Pride,Steal,
,,,,1 - 0:32,,Taljon Cromer,Turnover,
Brandon Austin,Steal,,,1 - 0:32,,,,
,,,,1 - 0:32,,Justin Pride,Defensive Foul,
Xavier Moon,Left the Game,Keith Charleston Entered the Game,,1 - 0:32,,,,
,,,,1 - 0:32,,Jamonte Graham,Left the Game,AJ Dodd Entered the Game
Jalen Jackson,Free Throw Made,,41-36,1 - 0:32,5,,,
Jalen Jackson,Free Throw Made,,42-36,1 - 0:32,6,,,
,,,42-38,1 - 0:09,4,Ramond Jenkins,Field Goal Made,
,,,,1 - 0:08,,Justin Pride,Assist,
Benji Bell,Three Point Attempt,,,1 - 0:01,,,,Columbia State Defensive Rebound
Jalen Jackson,Left the Game,,,2 - 20:00,,,,
Brandon Austin,Left the Game,,,2 - 20:00,,,,
Keith Charleston,Left the Game,,,2 - 20:00,,,,
Benji Bell,Left the Game,,,2 - 20:00,,,,
William Pfister,Left the Game,,,2 - 20:00,,,,
,,,,2 - 20:00,,AJ Dodd,Left the Game,
,,,,2 - 20:00,,Taljon Cromer,Left the Game,
,,,,2 - 20:00,,Immanuel Griggs,Left the Game,
,,,,2 - 20:00,,Ramond Jenkins,Left the Game,
,,,,2 - 20:00,,Justin Pride,Left the Game,Blake Johnson Entered the Game
,,,,,,1 TJ Dunans,Entered Game,
,,,,,,2 Jamonte Graham,Entered Game,
,,,,,,10 Taljon Cromer,Entered Game,
,,,,,,32 Ramond Jenkins,Entered Game,
41 William Pfister,Entered Game,,,,,,,
,,,42-41,2 - 19:47,1,TJ Dunans,Three Point Made,
,,,,2 - 19:37,,Ramond Jenkins,Defensive Foul,
Jalen Jackson,Field Goal Attempt,Jalen Jackson Offensive Rebound,,2 - 19:29,,,,
Jalen Jackson,Field Goal Made,,44-41,2 - 19:27,3,,,
,,Benji Bell Defensive Rebound,,2 - 19:18,,Taljon Cromer,Three Point Attempt,
Benji Bell,Three Point Attempt,,,2 - 19:09,,,,Jamonte Graham Defensive Rebound
,,,,2 - 19:03,,Blake Johnson,Turnover,
Benji Bell,Field Goal Made,,46-41,2 - 18:46,5,,,
,,,46-43,2 - 18:29,3,Jamonte Graham,Field Goal Made,
William Pfister,Defensive Foul,,,2 - 18:29,,,,
,,,,2 - 18:29,,Ramond Jenkins,Left the Game,Immanuel Griggs Entered the Game
,,,46-44,2 - 18:29,2,Jamonte Graham,Free Throw Made,
Jalen Jackson,Three Point Attempt,Treshaad Williams Offensive Rebound,,2 - 18:19,,,,
Treshaad Williams,Field Goal Attempt,NW Florida Offensive Rebound,,2 - 18:17,,,,
Brandon Austin,Field Goal Attempt,,,2 - 17:58,,,,
,,,,2 - 17:56,,Immanuel Griggs,Blocked shot,
Treshaad Williams,Offensive Rebound,,,2 - 17:52,,,,
Treshaad Williams,Field Goal Made,,48-44,2 - 17:50,4,,,
,,Treshaad Williams Defensive Rebound,,2 - 17:37,,Immanuel Griggs,Field Goal Attempt,
Jalen Jackson,Field Goal Made,,50-44,2 - 17:27,6,,,
,,,,2 - 16:55,,Immanuel Griggs,Turnover,
William Pfister,Steal,,,2 - 16:54,,,,
,,,,2 - 16:48,,Immanuel Griggs,Defensive Foul,
,,,,2 - 16:48,,Blake Johnson,Left the Game,
,,,,2 - 16:48,,Immanuel Griggs,Left the Game,Antoine Williams Entered the Game
,,,,2 - 16:48,,Justin Pride,Entered the Game,
Jalen Jackson,Free Throw Made,,51-44,2 - 16:48,7,,,
Jalen Jackson,Free Throw Made,,52-44,2 - 16:48,8,,,
,,NW Florida Defensive Rebound,,2 - 16:42,,Taljon Cromer,Field Goal Attempt,
,,,,2 - 16:41,,Antoine Williams,Defensive Foul,
Benji Bell,Three Point Made,,55-44,2 - 16:26,11,,,
,,,,2 - 16:11,,TJ Dunans,Turnover,
Jalen Jackson,Steal,,,2 - 16:10,,,,
Treshaad Williams,Field Goal Made,,57-44,2 - 16:05,13,,,
Jalen Jackson,Assist,,,2 - 16:04,,,,
,,,57-46,2 - 15:53,11,TJ Dunans,Field Goal Made,
William Pfister,Field Goal Made,,59-46,2 - 15:33,13,,,
Benji Bell,Assist,,,2 - 15:31,,,,
Jalen Jackson,Defensive Foul,,,2 - 15:16,,,,
,,,,2 - 15:16,,TJ Dunans,Free Throw Attempt,Columbia State Offensive Rebound
,,,59-47,2 - 15:16,12,TJ Dunans,Free Throw Made,
Jalen Jackson,Offensive Foul,,,2 - 14:56,,,,
Jalen Jackson,Turnover,,,2 - 14:56,,,,
,,,,2 - 14:56,,TJ Dunans,Charge,
Jalen Jackson,Defensive Foul,,,2 - 14:40,,,,
Brandon Austin,Left the Game,Xavier Moon Entered the Game,,2 - 14:40,,,,
Jalen Jackson,Left the Game,Brandon Austin Entered the Game,,2 - 14:40,,,,
,,,,2 - 14:38,,TJ Dunans,Three Point Attempt,
,,,,2 - 14:35,,Taljon Cromer,Left the Game,AJ Dodd Entered the Game
,,,,2 - 14:35,,AJ Dodd,Offensive Rebound,
,,Treshaad Williams Defensive Rebound,,2 - 14:35,,AJ Dodd,Three Point Attempt,
,,,,2 - 14:35,,TJ Dunans,Left the Game,
,,,,2 - 14:35,,Jamonte Graham,Left the Game,
,,,,2 - 14:35,,AJ Dodd,Left the Game,
,,,,2 - 14:35,,Antoine Williams,Left the Game,
,,,,2 - 14:35,,Justin Pride,Left the Game,AJ Dodd Entered the Game
,,,,2 - 14:35,,Justin Pride,Entered the Game,
Brandon Austin,Turnover,,,2 - 14:35,,,,
,,,,2 - 14:35,,Taljon Cromer,Entered the Game,
,,,,2 - 14:35,,Taljon Cromer,Steal,
,,,,2 - 14:35,,TJ Dunans,Entered the Game,
,,,,2 - 14:35,,Antoine Williams,Entered the Game,
,,,,2 - 14:34,,TJ Dunans,Turnover,
Treshaad Williams,Steal,,,2 - 14:33,,,,
Benji Bell,Field Goal Attempt,,,2 - 14:12,,,,
,,,,2 - 14:12,,Taljon Cromer,Blocked shot,
Treshaad Williams,Field Goal Made,,61-47,2 - 13:53,14,,,
William Pfister,Assist,,,2 - 13:53,,,,
,,,,2 - 13:30,,Justin Pride,Turnover,
Benji Bell,Steal,,,2 - 13:29,,,,
Xavier Moon,Field Goal Attempt,William Pfister Offensive Rebound,,2 - 13:22,,,,
William Pfister,Turnover,,,2 - 13:16,,,,
,,,,2 - 13:16,,Antoine Williams,Left the Game,Jamontae Davis Entered the Game
,,,,2 - 13:16,,TJ Dunans,Left the Game,Jamonte Graham Entered the Game
Treshaad Williams,Left the Game,Keith Charleston Entered the Game,,2 - 13:16,,,,
William Pfister,Defensive Foul,,,2 - 12:59,,,,
,,,,2 - 12:59,,Jamonte Graham,Free Throw Attempt,Columbia State Offensive Rebound
,,,,2 - 12:59,,Jamonte Graham,Free Throw Attempt,Jamontae Davis Offensive Rebound
,,Brandon Austin Defensive Rebound,,2 - 12:53,,Jamonte Graham,Three Point Attempt,
Benji Bell,Three Point Made,,64-47,2 - 12:41,17,,,
Keith Charleston,Assist,,,2 - 12:40,,,,
Keith Charleston,Defensive Foul,,,2 - 12:29,,,,
,,,,2 - 12:29,,AJ Dodd,Left the Game,TJ Dunans Entered the Game
,,,64-48,2 - 12:29,16,Jamontae Davis,Free Throw Made,
,,Keith Charleston Defensive Rebound,,2 - 12:29,,Jamontae Davis,Free Throw Attempt,
Brandon Austin,Turnover,,,2 - 12:12,,,,
,,,,2 - 12:11,,Justin Pride,Steal,
,,,64-50,2 - 12:07,14,Jamonte Graham,Field Goal Made,
,,,,2 - 12:06,,Taljon Cromer,Assist,
Benji Bell,Turnover,,,2 - 11:56,,,,
,,,,2 - 11:55,,Taljon Cromer,Steal,
,,,,2 - 11:49,,Justin Pride,Turnover,
Brandon Austin,Field Goal Attempt,,,2 - 11:36,,,,TJ Dunans Defensive Rebound
,,Xavier Moon Defensive Rebound,,2 - 11:28,,Jamonte Graham,Three Point Attempt,
William Pfister,Three Point Attempt,Keith Charleston Offensive Rebound,,2 - 11:00,,,,
Keith Charleston,Field Goal Attempt,,,2 - 10:58,,,,
,,,,2 - 10:57,,Taljon Cromer,Blocked shot,
William Pfister,Left the Game,Jordan Capps Entered the Game,,2 - 10:55,,,,
,,,,2 - 10:55,,Taljon Cromer,Left the Game,
,,,,2 - 10:55,,Justin Pride,Left the Game,Blake Johnson Entered the Game
,,,,2 - 10:55,,AJ Dodd,Entered the Game,
,,,,2 - 10:44,,Jamonte Graham,Field Goal Attempt,Jamontae Davis Offensive Rebound
,,,64-52,2 - 10:42,12,Jamontae Davis,Field Goal Made,
,,,,2 - 10:29,,Jamontae Davis,Defensive Foul,
Brandon Austin,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 10:29,,,,
Brandon Austin,Free Throw Made,,65-52,2 - 10:29,13,,,
,,Benji Bell Defensive Rebound,,2 - 10:03,,Blake Johnson,Field Goal Attempt,
,,,,2 - 9:53,,Jamontae Davis,Defensive Foul,
,,,,2 - 9:53,,AJ Dodd,Left the Game,
,,,,2 - 9:53,,Jamontae Davis,Left the Game,Taljon Cromer Entered the Game
,,,,2 - 9:53,,Immanuel Griggs,Entered the Game,
Keith Charleston,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 9:53,,,,
Keith Charleston,Free Throw Attempt,,,2 - 9:53,,,,Immanuel Griggs Defensive Rebound
,,,65-54,2 - 9:42,11,Taljon Cromer,Field Goal Made,
,,,,2 - 9:41,,Blake Johnson,Assist,
,,,,2 - 9:26,,Immanuel Griggs,Defensive Foul,
Keith Charleston,Free Throw Attempt,NW Florida Offensive Rebound,,2 - 9:26,,,,
Keith Charleston,Free Throw Made,,66-54,2 - 9:26,12,,,
,,,,2 - 9:18,,Immanuel Griggs,Offensive Foul,
,,,,2 - 9:18,,Immanuel Griggs,Turnover,
Keith Charleston,Charge,,,2 - 9:18,,,,
Brandon Austin,Turnover,,,2 - 9:08,,,,
,,,,2 - 9:07,,Immanuel Griggs,Steal,
,,Benji Bell Defensive Rebound,,2 - 9:05,,Immanuel Griggs,Field Goal Attempt,
Xavier Moon,Three Point Made,,69-54,2 - 8:56,15,,,
Keith Charleston,Assist,,,2 - 8:56,,,,
,,,,2 - 8:55,,Immanuel Griggs,Left the Game,Ramond Jenkins Entered the Game
,,,,2 - 8:55,,TJ Dunans,Field Goal Attempt,Ramond Jenkins Offensive Rebound
,,,69-56,2 - 8:55,13,Ramond Jenkins,Field Goal Made,
,,,,2 - 8:14,,TJ Dunans,Turnover,
Xavier Moon,Steal,,,2 - 8:14,,,,
Xavier Moon,Jump Ball Won,,,2 - 8:14,,,,
Jordan Capps,Field Goal Made,,71-56,2 - 8:04,15,,,
Xavier Moon,Assist,,,2 - 8:03,,,,
,,,,2 - 7:53,,TJ Dunans,Three Point Attempt,Ramond Jenkins Offensive Rebound
,,,,2 - 7:50,,Ramond Jenkins,Jump Ball Won,
,,,71-58,2 - 7:38,13,Taljon Cromer,Field Goal Made,
Brandon Austin,Offensive Foul,,,2 - 7:37,,,,
Brandon Austin,Turnover,,,2 - 7:37,,,,
,,,71-61,2 - 7:27,10,Taljon Cromer,Three Point Made,
,,,,2 - 7:27,,TJ Dunans,Assist,
Xavier Moon,Three Point Attempt,,,2 - 7:13,,,,TJ Dunans Defensive Rebound
,,Xavier Moon Defensive Rebound,,2 - 7:03,,TJ Dunans,Three Point Attempt,
Jordan Capps,Turnover,,,2 - 6:54,,,,
