Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Devocio Butler,Field Goal Made,,38-44,1 - 0:16,-6,,,
,,Hill College Defensive Rebound,,1 - 0:00,,Quinton Everett,Three Point Attempt,
,,,,2 - 20:00,,Quinton Everett,Left the Game,
,,,,2 - 20:00,,Ben Glover,Left the Game,
,,,,2 - 20:00,,Rickey Suggs,Left the Game,
,,,,2 - 20:00,,Brandon Jones,Left the Game,
,,,,2 - 20:00,,Sarp Gobeloglu,Left the Game,
Tyrell Bellot-Green,Left the Game,,,2 - 20:00,,,,
Marcus Johnson Jr.,Left the Game,,,2 - 20:00,,,,
Coris Williams Jr.,Left the Game,,,2 - 20:00,,,,
Devocio Butler,Left the Game,,,2 - 20:00,,,,
Kristian Keys,Left the Game,,,2 - 20:00,,,,
,,,,,,3 Renard Suggs,Entered Game,
,,,,,,12 Ben Glover,Entered Game,
,,,,,,14 Lorenzo Bonam,Entered Game,
,,,,,,33 Sarp Gobeloglu,Entered Game,
,,,,,,35 Kavell Bigby-Williams,Entered Game,
Coris Williams Jr.,Field Goal Attempt,,,2 - 19:48,,,,
,,,,2 - 19:46,,Kavell Bigby-Williams,Blocked shot,
Jemerrio Jones,Offensive Rebound,,,2 - 19:45,,,,
Jemerrio Jones,Field Goal Made,,40-44,2 - 19:44,-4,,,
,,,,2 - 19:31,,Renard Suggs,Turnover,
Coris Williams Jr.,Steal,,,2 - 19:30,,,,
Jemerrio Jones,Field Goal Made,,42-44,2 - 19:26,-2,,,
Marcus Johnson Jr.,Assist,,,2 - 19:26,,,,
,,,,2 - 19:04,,Ben Glover,Turnover,
Jemerrio Jones,Steal,,,2 - 19:03,,,,
,,,,2 - 19:02,,Sarp Gobeloglu,Defensive Foul,
Marcus Johnson Jr.,Three Point Attempt,,,2 - 18:59,,,,Kavell Bigby-Williams Defensive Rebound
,,,,2 - 18:55,,Kavell Bigby-Williams,Turnover,
Jemerrio Jones,Steal,,,2 - 18:55,,,,
,,,,2 - 18:50,,Kavell Bigby-Williams,Defensive Foul,
Jemerrio Jones,Field Goal Made,,44-44,2 - 18:50,(T1),,,
Jemerrio Jones,Free Throw Made,,45-44,2 - 18:50,1 (L1),,,
,,,45-46,2 - 18:50,-1 (L2),Kavell Bigby-Williams,Field Goal Made,
,,,,2 - 18:50,,Lorenzo Bonam,Assist,
Jemerrio Jones,Three Point Attempt,,,2 - 18:50,,,,Kavell Bigby-Williams Defensive Rebound
Kristian Keys,Defensive Foul,,,2 - 18:26,,,,
,,Jemerrio Jones Defensive Rebound,,2 - 18:04,,Renard Suggs,Three Point Attempt,
Marcus Johnson Jr.,Field Goal Made,,47-46,2 - 17:56,1 (L3),,,
Jemerrio Jones,Assist,,,2 - 17:55,,,,
,,Jemerrio Jones Defensive Rebound,,2 - 17:31,,Kavell Bigby-Williams,Field Goal Attempt,
Marcus Johnson Jr.,Three Point Attempt,,,2 - 17:22,,,,Lorenzo Bonam Defensive Rebound
,,,47-49,2 - 17:09,-2 (L4),Ben Glover,Three Point Made,
,,,,2 - 17:08,,Lorenzo Bonam,Assist,
Kristian Keys,Field Goal Made,,49-49,2 - 16:45,(T2),,,
Coris Williams Jr.,Assist,,,2 - 16:45,,,,
,,Marcus Johnson Jr. Defensive Rebound,,2 - 16:19,,Renard Suggs,Three Point Attempt,
Kristian Keys,Three Point Attempt,Tyrell Bellot-Green Offensive Rebound,,2 - 16:06,,,,
Tyrell Bellot-Green,Field Goal Made,,51-49,2 - 16:05,2 (L5),,,
,,,,2 - 16:05,,Sarp Gobeloglu,Defensive Foul,
,,,,2 - 16:05,,Renard Suggs,Left the Game,
,,,,2 - 16:05,,Ben Glover,Left the Game,
,,,,2 - 16:05,,Lorenzo Bonam,Left the Game,
,,,,2 - 16:05,,Sarp Gobeloglu,Left the Game,
,,,,2 - 16:05,,Kavell Bigby-Williams,Left the Game,Quinton Everett Entered the Game
,,,,2 - 16:05,,Brandon Jones,Entered the Game,
,,,,2 - 16:05,,Marqueese Grayson,Entered the Game,
,,,,2 - 16:05,,Kavell Bigby-Williams,Entered the Game,
,,,,2 - 16:05,,Lorenzo Bonam,Entered the Game,
Tyrell Bellot-Green,Left the Game,,,2 - 16:05,,,,
Marcus Johnson Jr.,Left the Game,,,2 - 16:05,,,,
Coris Williams Jr.,Left the Game,,,2 - 16:05,,,,
Jemerrio Jones,Left the Game,,,2 - 16:05,,,,
Kristian Keys,Left the Game,Tyrell Bellot-Green Entered the Game,,2 - 16:05,,,,
Jemerrio Jones,Entered the Game,,,2 - 16:05,,,,
Devocio Butler,Entered the Game,,,2 - 16:05,,,,
Stefan Zecevic,Entered the Game,,,2 - 16:05,,,,
Marcus Johnson Jr.,Entered the Game,,,2 - 16:05,,,,
Tyrell Bellot-Green,Free Throw Made,,52-49,2 - 16:05,3,,,
Stefan Zecevic,Defensive Foul,,,2 - 15:43,,,,
Tyrell Bellot-Green,Left the Game,Coris Williams Jr. Entered the Game,,2 - 15:43,,,,
,,,52-50,2 - 15:43,2,Quinton Everett,Free Throw Made,
,,Stefan Zecevic Defensive Rebound,,2 - 15:43,,Quinton Everett,Free Throw Attempt,
Stefan Zecevic,Turnover,,,2 - 15:25,,,,
,,,,2 - 15:08,,Marqueese Grayson,Turnover,
Devocio Butler,Turnover,,,2 - 14:54,,,,
,,,,2 - 14:53,,Quinton Everett,Steal,
Devocio Butler,Defensive Foul,,,2 - 14:52,,,,
Stefan Zecevic,Left the Game,Evan Moorman Entered the Game,,2 - 14:52,,,,
,,,,2 - 14:52,,Quinton Everett,Free Throw Attempt,Gillette College Offensive Rebound
,,,52-51,2 - 14:52,1,Quinton Everett,Free Throw Made,
Evan Moorman,Three Point Attempt,Coris Williams Jr. Offensive Rebound,,2 - 14:52,,,,
Coris Williams Jr.,Field Goal Attempt,Devocio Butler Offensive Rebound,,2 - 14:48,,,,
Devocio Butler,Field Goal Made,,54-51,2 - 14:47,3,,,
,,,54-53,2 - 14:20,1,Brandon Jones,Field Goal Made,
,,,,2 - 14:05,,Brandon Jones,Defensive Foul,
Evan Moorman,Three Point Attempt,,,2 - 14:00,,,,Kavell Bigby-Williams Defensive Rebound
Devocio Butler,Defensive Foul,,,2 - 13:53,,,,
Evan Moorman,Left the Game,,,2 - 13:53,,,,
Marcus Johnson Jr.,Left the Game,,,2 - 13:53,,,,
Coris Williams Jr.,Left the Game,,,2 - 13:53,,,,
Jemerrio Jones,Left the Game,,,2 - 13:53,,,,
Devocio Butler,Left the Game,,,2 - 13:53,,,,
,,,,2 - 13:53,,Marqueese Grayson,Left the Game,
,,,,2 - 13:53,,Quinton Everett,Left the Game,
,,,,2 - 13:53,,Lorenzo Bonam,Left the Game,
,,,,2 - 13:53,,Brandon Jones,Left the Game,
,,,,2 - 13:53,,Kavell Bigby-Williams,Left the Game,Renard Suggs Entered the Game
,,,,2 - 13:53,,Lorenzo Bonam,Entered the Game,
,,,,2 - 13:53,,Sarp Gobeloglu,Entered the Game,
,,,,2 - 13:53,,Sarp Gobeloglu,Left the Game,Kavell Bigby-Williams Entered the Game
,,,,2 - 13:53,,Brandon Jones,Entered the Game,
,,,,2 - 13:53,,Quinton Everett,Entered the Game,
Evan Moorman,Entered the Game,,,2 - 13:53,,,,
Jemerrio Jones,Entered the Game,,,2 - 13:53,,,,
Marcus Johnson Jr.,Entered the Game,,,2 - 13:53,,,,
Coris Williams Jr.,Entered the Game,,,2 - 13:53,,,,
Devocio Butler,Entered the Game,,,2 - 13:53,,,,
,,,54-54,2 - 13:53,(T3),Brandon Jones,Free Throw Made,
,,,54-55,2 - 13:53,-1 (L6),Brandon Jones,Free Throw Made,
Devocio Butler,Three Point Attempt,,,2 - 13:38,,,,Brandon Jones Defensive Rebound
,,,,2 - 13:30,,Lorenzo Bonam,Turnover,
Coris Williams Jr.,Steal,,,2 - 13:29,,,,
Jemerrio Jones,Field Goal Attempt,,,2 - 13:24,,,,
,,,,2 - 13:22,,Kavell Bigby-Williams,Blocked shot,
,,,,2 - 13:21,,Lorenzo Bonam,Defensive Rebound,
,,Evan Moorman Defensive Rebound,,2 - 13:16,,Brandon Jones,Three Point Attempt,
Coris Williams Jr.,Turnover,,,2 - 13:02,,,,
,,,,2 - 13:00,,Quinton Everett,Steal,
,,Devocio Butler Defensive Rebound,,2 - 12:51,,Quinton Everett,Three Point Attempt,
Jemerrio Jones,Field Goal Attempt,,,2 - 12:37,,,,
,,,,2 - 12:37,,Kavell Bigby-Williams,Blocked shot,
,,,,2 - 12:37,,Quinton Everett,Left the Game,Sarp Gobeloglu Entered the Game
,,,,2 - 12:35,,Brandon Jones,Defensive Foul,
