Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,2 - 0:43,,Devocio Butler,Steal,
,,,67-70,2 - 0:41,-3,Devocio Butler,Field Goal Made,
,,,,2 - 0:34,,Devocio Butler,Defensive Foul,
Torlorf Thomas,Left the Game,Cedric Harper Entered the Game,,2 - 0:34,,,,
,,,,2 - 0:34,,Coris Williams Jr.,Left the Game,Evan Moorman Entered the Game
Daryl Macon,Free Throw Made,,68-70,2 - 0:34,-2,,,
Daryl Macon,Free Throw Made,,69-70,2 - 0:34,-1,,,
,,,,2 - 0:28,,Jemerrio Jones,Turnover,
Cedric Harper,Steal,,,2 - 0:28,,,,
Jarvis Williams,Three Point Made,,72-70,2 - 0:27,2 (L5),,,
Cedric Harper,Assist,,,2 - 0:27,,,,
,,,72-73,2 - 0:19,-1 (L6),Tyrell Bellot-Green,Three Point Made,
,,,,2 - 0:19,,Marcus Johnson Jr.,Assist,
Cedric Harper,Left the Game,Vercell Webster Entered the Game,,2 - 0:19,,,,
Jarvis Williams,Three Point Attempt,,,2 - 0:00,,,,Hill College Defensive Rebound
