Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Preston Anderson,Left the Game,Melvin Swift Entered the Game,,2 - 4:23,,,,
,,,,2 - 4:23,,Ran Tut,Left the Game,Will Tavares Entered the Game
Clarence Williams,Left the Game,Devante Jackson Entered the Game,,2 - 4:23,,,,
,,,,2 - 3:56,,Thomas Rivera,Turnover,
Jhaustin Thomas,Steal,,,2 - 3:55,,,,
Melvin Swift,Three Point Made,,66-62,2 - 3:44,4,,,
Dedrick Basile,Assist,,,2 - 3:44,,,,
,,,,2 - 3:34,,Thomas Rivera,Turnover,
Shelton Hagigal,Steal,,,2 - 3:33,,,,
Melvin Swift,Field Goal Made,,68-62,2 - 3:31,6,,,
Shelton Hagigal,Assist,,,2 - 3:30,,,,
,,,68-64,2 - 2:53,4,Shackquiel Scott,Field Goal Made,
,,,,2 - 2:52,,Joel Angus III,Assist,
Dedrick Basile,Three Point Made,,71-64,2 - 2:16,7,,,
Shelton Hagigal,Assist,,,2 - 2:16,,,,
,,,71-66,2 - 1:57,5,Joel Angus III,Field Goal Made,
,,,,2 - 1:57,,Thomas Rivera,Assist,
,,,,2 - 1:41,,Shackquiel Scott,Defensive Foul,
,,,,2 - 1:41,,Shackquiel Scott,Left the Game,Ran Tut Entered the Game
Jhaustin Thomas,Left the Game,Nicholai Brown Entered the Game,,2 - 1:41,,,,
Devante Jackson,Left the Game,Clarence Williams Entered the Game,,2 - 1:41,,,,
Shelton Hagigal,Free Throw Attempt,Trinity Valley Offensive Rebound,,2 - 1:41,,,,
Shelton Hagigal,Free Throw Made,,72-66,2 - 1:41,6,,,
Melvin Swift,Defensive Foul,,,2 - 1:21,,,,
Nicholai Brown,Left the Game,Preston Anderson Entered the Game,,2 - 1:21,,,,
,,Preston Anderson Defensive Rebound,,2 - 1:21,,Thomas Rivera,Free Throw Attempt,
Melvin Swift,Field Goal Made,,74-66,2 - 0:56,8,,,
Dedrick Basile,Assist,,,2 - 0:56,,,,
Melvin Swift,Technical Foul,,,2 - 0:55,,,,
,,,,2 - 0:55,,Will Tavares,Free Throw Attempt,Monroe College Offensive Rebound
,,,74-67,2 - 0:55,7,Will Tavares,Free Throw Made,
Melvin Swift,Left the Game,,,2 - 0:55,,,,
Preston Anderson,Left the Game,Nicholai Brown Entered the Game,,2 - 0:55,,,,
Devante Jackson,Entered the Game,,,2 - 0:55,,,,
,,,,2 - 0:55,,Joel Angus III,Left the Game,Edgar Garcia Entered the Game
,,,,2 - 0:47,,Edgar Garcia,Three Point Attempt,Keith Harris Offensive Rebound
,,,74-70,2 - 0:46,4,Will Tavares,Three Point Made,
,,,,2 - 0:46,,Keith Harris,Assist,
,,,,2 - 0:46,,Edgar Garcia,Left the Game,Joel Angus III Entered the Game
Nicholai Brown,Left the Game,,,2 - 0:46,,,,
Dedrick Basile,Left the Game,,,2 - 0:46,,,,
Clarence Williams,Left the Game,,,2 - 0:46,,,,
Shelton Hagigal,Left the Game,,,2 - 0:46,,,,
Devante Jackson,Left the Game,,,2 - 0:46,,,,
Preston Anderson,Entered the Game,,,2 - 0:46,,,,
Melvin Swift,Entered the Game,,,2 - 0:46,,,,
Shelton Hagigal,Entered the Game,,,2 - 0:46,,,,
Clarence Williams,Entered the Game,,,2 - 0:46,,,,
Dedrick Basile,Entered the Game,,,2 - 0:46,,,,
,,,,2 - 0:43,,Will Tavares,Defensive Foul,
Clarence Williams,Left the Game,,,2 - 0:43,,,,
Preston Anderson,Left the Game,Nicholai Brown Entered the Game,,2 - 0:43,,,,
Devante Jackson,Entered the Game,,,2 - 0:43,,,,
Shelton Hagigal,Free Throw Made,,75-70,2 - 0:43,5,,,
Shelton Hagigal,Free Throw Made,,76-70,2 - 0:43,6,,,
,,Shelton Hagigal Defensive Rebound,,2 - 0:30,,Will Tavares,Three Point Attempt,
,,,,2 - 0:29,,Keith Harris,Defensive Foul,
Shelton Hagigal,Free Throw Attempt,Trinity Valley Offensive Rebound,,2 - 0:29,,,,
Shelton Hagigal,Free Throw Made,,77-70,2 - 0:29,7,,,
,,Melvin Swift Defensive Rebound,,2 - 0:22,,Thomas Rivera,Three Point Attempt,
,,,,2 - 0:15,,Ran Tut,Defensive Foul,
Nicholai Brown,Free Throw Attempt,Trinity Valley Offensive Rebound,,2 - 0:15,,,,
Nicholai Brown,Free Throw Made,,78-70,2 - 0:15,8,,,
,,Dedrick Basile Defensive Rebound,,2 - 0:09,,Ran Tut,Three Point Attempt,
