Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
,,,,1 - 13:51,,Taquan Givens,Entered the Game,
,,,,1 - 13:51,,Montrel Goldston,Entered the Game,
,,,,1 - 13:51,,Ty Toney,Entered the Game,
Kyle Steward,Left the Game,,,1 - 13:51,,,,
Derrick Byrd,Left the Game,,,1 - 13:51,,,,
Travis House,Left the Game,,,1 - 13:51,,,,
Jacolby Harris,Left the Game,,,1 - 13:51,,,,
Lamar Wofford,Left the Game,Jacolby Harris Entered the Game,,1 - 13:51,,,,
Robert Joiner,Entered the Game,,,1 - 13:51,,,,
Kyle Steward,Entered the Game,,,1 - 13:51,,,,
Lamar Wofford,Entered the Game,,,1 - 13:51,,,,
Derrick Byrd,Entered the Game,,,1 - 13:51,,,,
Kyle Steward,Free Throw Attempt,,,1 - 13:51,,,,Montrel Goldston Defensive Rebound
,,Kyle Steward Defensive Rebound,,1 - 13:18,,Taquan Givens,Three Point Attempt,
Robert Joiner,Field Goal Attempt,Kyle Steward Offensive Rebound,,1 - 12:56,,,,
,,,,1 - 12:57,,Ty Toney,Defensive Foul,
,,,,1 - 12:57,,Terrence Thompson,Left the Game,Donovan Harris Entered the Game
Robert Joiner,Free Throw Made,,9-11,1 - 12:57,-2,,,
Robert Joiner,Free Throw Attempt,,,1 - 12:57,,,,Donovan Harris Defensive Rebound
,,,,1 - 12:41,,Taquan Givens,Turnover,
Jacolby Harris,Steal,,,1 - 12:40,,,,
Jacolby Harris,Field Goal Attempt,Kyle Steward Offensive Rebound,,1 - 12:36,,,,
Kyle Steward,Field Goal Made,,11-11,1 - 12:34,(T2),,,
,,,11-13,1 - 12:21,-2 (L4),Ty Toney,Field Goal Made,
,,,,1 - 12:20,,Taquan Givens,Assist,
Kyle Steward,Turnover,,,1 - 12:09,,,,
,,,,1 - 12:08,,Doniel Dean,Steal,
,,,,1 - 12:03,,Doniel Dean,Field Goal Attempt,Taquan Givens Offensive Rebound
,,Kyle Steward Defensive Rebound,,1 - 12:01,,Taquan Givens,Field Goal Attempt,
Derrick Byrd,Field Goal Attempt,,,1 - 11:54,,,,Georgia Highlands Defensive Rebound
Kyle Steward,Left the Game,Travis House Entered the Game,,1 - 11:54,,,,
,,,,1 - 11:54,,Montrel Goldston,Left the Game,Terrence Thompson Entered the Game
Lamar Wofford,Defensive Foul,,,1 - 11:31,,,,
Derrick Byrd,Left the Game,Caelan Neal Entered the Game,,1 - 11:31,,,,
,,,,1 - 11:31,,Taquan Givens,Left the Game,Paris Ballinger Entered the Game
,,,,1 - 11:31,,Terrence Thompson,Free Throw Attempt,Georgia Highlands Offensive Rebound
,,,11-14,1 - 11:31,-3,Terrence Thompson,Free Throw Made,
Caelan Neal,Field Goal Attempt,Lamar Wofford Offensive Rebound,,1 - 11:23,,,,
Lamar Wofford,Field Goal Made,,13-14,1 - 11:22,-1,,,
,,,,1 - 11:02,,Terrence Thompson,Field Goal Attempt,
Lamar Wofford,Blocked shot,,,1 - 11:00,,,,
Caelan Neal,Defensive Rebound,,,1 - 10:58,,,,
Jacolby Harris,Turnover,,,1 - 10:53,,,,
,,,,1 - 10:53,,Ty Toney,Steal,
,,Caelan Neal Defensive Rebound,,1 - 10:49,,Ty Toney,Three Point Attempt,
Caelan Neal,Left the Game,,,1 - 10:49,,,,
Robert Joiner,Left the Game,,,1 - 10:49,,,,
Travis House,Left the Game,,,1 - 10:49,,,,
Jacolby Harris,Left the Game,,,1 - 10:49,,,,
Lamar Wofford,Left the Game,Caelan Neal Entered the Game,,1 - 10:49,,,,
Chris Howell,Entered the Game,,,1 - 10:49,,,,
Robert Joiner,Entered the Game,,,1 - 10:49,,,,
Travis House,Entered the Game,,,1 - 10:49,,,,
Jacolby Harris,Entered the Game,,,1 - 10:49,,,,
Jacolby Harris,Left the Game,Lamar Wofford Entered the Game,,1 - 10:35,,,,
Lamar Wofford,Turnover,,,1 - 10:35,,,,
,,,,1 - 10:35,,Terrence Thompson,Steal,
Robert Joiner,Left the Game,Jacolby Harris Entered the Game,,1 - 10:35,,,,
,,,,1 - 10:32,,Terrence Thompson,Three Point Attempt,Ty Toney Offensive Rebound
,,,13-16,1 - 9:58,-3,Ty Toney,Field Goal Made,
,,,,1 - 9:57,,Paris Ballinger,Assist,
Jacolby Harris,Field Goal Attempt,Lamar Wofford Offensive Rebound,,1 - 9:45,,,,
Lamar Wofford,Field Goal Made,,15-16,1 - 9:43,-1,,,
,,,,1 - 9:18,,Doniel Dean,Turnover,
Jacolby Harris,Steal,,,1 - 9:16,,,,
Jacolby Harris,Turnover,,,1 - 9:16,,,,
,,,,1 - 9:16,,Doniel Dean,Left the Game,
,,,,1 - 9:16,,Terrence Thompson,Left the Game,
,,,,1 - 9:16,,Paris Ballinger,Left the Game,
,,,,1 - 9:16,,Donovan Harris,Left the Game,
,,,,1 - 9:16,,Ty Toney,Left the Game,
Caelan Neal,Left the Game,,,1 - 9:16,,,,
Chris Howell,Left the Game,,,1 - 9:16,,,,
Travis House,Left the Game,,,1 - 9:16,,,,
Jacolby Harris,Left the Game,,,1 - 9:16,,,,
Lamar Wofford,Left the Game,Kyle Steward Entered the Game,,1 - 9:16,,,,
