Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
David Kadiri,Field Goal Made,,75-74,3 - 3:25,1 (L3),,,
,,,75-76,3 - 3:01,-1 (L4),Brandon Austin,Field Goal Made,
Diamante Langston,Jump Ball Won,,,3 - 2:49,,,,
Andre Spight,Field Goal Made,,77-76,3 - 2:29,1 (L5),,,
,,,,3 - 2:11,,Jalen Jackson,Field Goal Attempt,Treshaad Williams Offensive Rebound
,,,,3 - 2:08,,Treshaad Williams,Jump Ball Won,
,,,,3 - 2:07,,Benji Bell,Turnover,
Emmanuel Omogbo,Steal,,,3 - 2:07,,,,
,,,,3 - 2:07,,Treshaad Williams,Defensive Foul,
,,,,3 - 2:07,,Treshaad Williams,Left the Game,Keith Charleston Entered the Game
Emmanuel Omogbo,Left the Game,Marlon Jones Entered the Game,,3 - 2:07,,,,
Emmanuel Omogbo,Free Throw Made,,78-76,3 - 2:07,2,,,
Emmanuel Omogbo,Free Throw Made,,79-76,3 - 2:07,3,,,
,,,,3 - 1:50,,Benji Bell,Field Goal Attempt,
David Kadiri,Blocked shot,,,3 - 1:48,,,,
Diamante Langston,Defensive Rebound,,,3 - 1:48,,,,
Diamante Langston,Turnover,,,3 - 1:42,,,,
,,,,3 - 1:42,,Benji Bell,Steal,
,,,79-78,3 - 1:42,1,Jalen Jackson,Field Goal Made,
,,,,3 - 1:42,,Benji Bell,Assist,
Andre Spight,Defensive Foul,,,3 - 1:42,,,,
Marlon Jones,Left the Game,Emmanuel Omogbo Entered the Game,,3 - 1:42,,,,
,,,79-79,3 - 1:42,(T1),Jalen Jackson,Free Throw Made,
Andre Spight,Field Goal Attempt,David Kadiri Offensive Rebound,,3 - 1:07,,,,
David Kadiri,Jump Ball Won,,,3 - 1:02,,,,
Andre Spight,Turnover,,,3 - 0:45,,,,
,,,,3 - 0:44,,Jalen Jackson,Steal,
,,,79-81,3 - 0:42,-2 (L6),Jalen Jackson,Field Goal Made,
,,,,3 - 0:43,,Xavier Moon,Assist,
,,,,3 - 0:38,,Benji Bell,Defensive Foul,
,,,,3 - 0:38,,Benji Bell,Left the Game,Jarin Hilson Entered the Game
Andre Spight,Left the Game,Brandon Neel Entered the Game,,3 - 0:38,,,,
Diamante Langston,Free Throw Made,,80-81,3 - 0:38,-1,,,
Diamante Langston,Free Throw Attempt,,,3 - 0:38,,,,Keith Charleston Defensive Rebound
Diamante Langston,Defensive Foul,,,3 - 0:28,,,,
David Kadiri,Left the Game,Pat Birt Entered the Game,,3 - 0:28,,,,
,,,80-82,3 - 0:28,-2,Jarin Hilson,Free Throw Made,
,,,80-83,3 - 0:28,-3,Jarin Hilson,Free Throw Made,
Diamante Langston,Left the Game,,,3 - 0:28,,,,
Pat Birt,Left the Game,,,3 - 0:28,,,,
Emmanuel Omogbo,Left the Game,,,3 - 0:28,,,,
Andre Horne,Left the Game,,,3 - 0:28,,,,
Brandon Neel,Left the Game,Andre Spight Entered the Game,,3 - 0:28,,,,
Marlon Jones,Entered the Game,,,3 - 0:28,,,,
Andre Horne,Entered the Game,,,3 - 0:28,,,,
Pat Birt,Entered the Game,,,3 - 0:28,,,,
Diamante Langston,Entered the Game,,,3 - 0:28,,,,
Andre Horne,Three Point Attempt,,,3 - 0:00,,,,Brandon Austin Defensive Rebound
