Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Candido Sa,Defensive Foul,,,2 - 3:57,,,,
Michael Carey,Left the Game,Donte Thomas Entered the Game,,2 - 3:57,,,,
,,,68-71,2 - 3:57,-3,Immanuel Griggs,Free Throw Made,
,,,68-72,2 - 3:57,-4,Immanuel Griggs,Free Throw Made,
,,,,2 - 3:50,,TJ Dunans,Defensive Foul,
Donte Thomas,Left the Game,Michael Hunter Entered the Game,,2 - 3:50,,,,
Willie Mangum,Free Throw Made,,69-72,2 - 3:50,-3,,,
Willie Mangum,Free Throw Made,,70-72,2 - 3:50,-2,,,
,,,,2 - 3:43,,TJ Dunans,Turnover,
Jevonlean Hedgeman,Steal,,,2 - 3:42,,,,
Willie Mangum,Field Goal Attempt,,,2 - 3:38,,,,Taljon Cromer Defensive Rebound
,,,70-74,2 - 3:34,-4,TJ Dunans,Field Goal Made,
,,,,2 - 3:34,,Taljon Cromer,Assist,
Naiel Smith,Left the Game,,,2 - 3:34,,,,
Candido Sa,Left the Game,,,2 - 3:34,,,,
Jevonlean Hedgeman,Left the Game,,,2 - 3:34,,,,
Willie Mangum,Left the Game,,,2 - 3:34,,,,
Michael Hunter,Left the Game,Donte Thomas Entered the Game,,2 - 3:34,,,,
Naiel Smith,Entered the Game,,,2 - 3:34,,,,
Jevonlean Hedgeman,Entered the Game,,,2 - 3:34,,,,
Willie Mangum,Entered the Game,,,2 - 3:34,,,,
Candido Sa,Entered the Game,,,2 - 3:34,,,,
Donte Thomas,Field Goal Attempt,Candido Sa Offensive Rebound,,2 - 3:10,,,,
Willie Mangum,Field Goal Attempt,,,2 - 3:02,,,,
,,,,2 - 3:00,,TJ Dunans,Defensive Rebound,
,,,,2 - 2:26,,TJ Dunans,Field Goal Attempt,Taljon Cromer Offensive Rebound
,,,70-76,2 - 2:23,-6,Taljon Cromer,Field Goal Made,
Candido Sa,Field Goal Made,,72-76,2 - 2:16,-4,,,
Naiel Smith,Assist,,,2 - 2:16,,,,
Donte Thomas,Left the Game,Michael Carey Entered the Game,,2 - 2:15,,,,
,,Willie Mangum Defensive Rebound,,2 - 1:55,,Taljon Cromer,Three Point Attempt,
Willie Mangum,Turnover,,,2 - 1:51,,,,
,,,,2 - 1:18,,Justin Pride,Turnover,
Willie Mangum,Steal,,,2 - 1:18,,,,
Candido Sa,Field Goal Made,,74-76,2 - 1:02,-2,,,
Willie Mangum,Assist,,,2 - 1:01,,,,
Michael Carey,Left the Game,Donte Thomas Entered the Game,,2 - 0:25,,,,
Jevonlean Hedgeman,Field Goal Attempt,,,2 - 0:04,,,,TJ Dunans Defensive Rebound
