Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Greg Tucker,Field Goal Made,,59-63,2 - 8:32,-4,,,
Dwayne Pow,Defensive Foul,,,2 - 8:15,,,,
,,,,2 - 8:15,,Coris Williams Jr.,Left the Game,Tyrell Bellot-Green Entered the Game
,,,59-64,2 - 8:15,-5,Devocio Butler,Free Throw Made,
,,,59-65,2 - 8:15,-6,Devocio Butler,Free Throw Made,
,,,,2 - 7:59,,Kristian Keys,Defensive Foul,
Greg Tucker,Field Goal Attempt,,,2 - 7:54,,,,
,,,,2 - 7:54,,Tyrell Bellot-Green,Blocked shot,
,,,,2 - 7:32,,Kristian Keys,Field Goal Attempt,Devocio Butler Offensive Rebound
,,,59-67,2 - 7:27,-8,Devocio Butler,Field Goal Made,
Randy Holmes,Field Goal Attempt,Greg Tucker Offensive Rebound,,2 - 7:13,,,,
Greg Tucker,Three Point Attempt,Anthony Vidure Offensive Rebound,,2 - 7:01,,,,
,,,,2 - 7:01,,Tyrell Bellot-Green,Defensive Foul,
Greg Tucker,Left the Game,Malik Brown Entered the Game,,2 - 7:01,,,,
,,,,2 - 7:01,,Kristian Keys,Left the Game,Coris Williams Jr. Entered the Game
Anthony Vidure,Free Throw Made,,60-67,2 - 7:01,-7,,,
Anthony Vidure,Free Throw Made,,61-67,2 - 7:01,-6,,,
Anthony Vidure,Defensive Foul,,,2 - 6:49,,,,
Dwayne Pow,Left the Game,Jamal McDowell Entered the Game,,2 - 6:49,,,,
,,,61-68,2 - 6:49,-7,Marcus Johnson Jr.,Free Throw Made,
,,,61-69,2 - 6:49,-8,Marcus Johnson Jr.,Free Throw Made,
Randy Holmes,Turnover,,,2 - 6:36,,,,
,,,,2 - 6:36,,Tyrell Bellot-Green,Steal,
,,,61-71,2 - 6:34,-10,Marcus Johnson Jr.,Field Goal Made,
,,,,2 - 6:34,,Coris Williams Jr.,Assist,
Jamal McDowell,Defensive Foul,,,2 - 6:34,,,,
,,,61-72,2 - 6:34,-11,Marcus Johnson Jr.,Free Throw Made,
Malik Brown,Three Point Attempt,,,2 - 6:11,,,,Tyrell Bellot-Green Defensive Rebound
,,Malik Brown Defensive Rebound,,2 - 5:59,,Marcus Johnson Jr.,Field Goal Attempt,
Anthony Vidure,Field Goal Made,,63-72,2 - 5:52,-9,,,
,,,63-74,2 - 5:45,-11,Marcus Johnson Jr.,Field Goal Made,
Randy Holmes,Field Goal Made,,65-74,2 - 5:34,-9,,,
,,,65-76,2 - 5:17,-11,Devocio Butler,Field Goal Made,
,,,,2 - 5:16,,Jemerrio Jones,Assist,
Jalen Norman,Field Goal Made,,67-76,2 - 5:08,-9,,,
,,,,2 - 5:08,,Tyrell Bellot-Green,Defensive Foul,
Malik Brown,Left the Game,Aaron Cassell Entered the Game,,2 - 5:08,,,,
Jalen Norman,Free Throw Attempt,,,2 - 5:08,,,,Jemerrio Jones Defensive Rebound
,,,,2 - 4:54,,Tyrell Bellot-Green,Left the Game,Kristian Keys Entered the Game
,,,,2 - 4:50,,Marcus Johnson Jr.,Turnover,
Jamal McDowell,Steal,,,2 - 4:45,,,,
Aaron Cassell,Three Point Attempt,,,2 - 4:43,,,,Marcus Johnson Jr. Defensive Rebound
,,,67-78,2 - 4:36,-11,Kristian Keys,Field Goal Made,
,,,,2 - 4:33,,Jemerrio Jones,Assist,
Randy Holmes,Three Point Made,,70-78,2 - 4:13,-8,,,
Jamal McDowell,Assist,,,2 - 4:13,,,,
,,,,2 - 4:01,,Devocio Butler,Turnover,
Jamal McDowell,Field Goal Made,,72-78,2 - 3:52,-6,,,
,,,,2 - 3:50,,Jemerrio Jones,Defensive Foul,
Jamal McDowell,Free Throw Attempt,,,2 - 3:50,,,,Jemerrio Jones Defensive Rebound
,,,,2 - 3:28,,Marcus Johnson Jr.,Turnover,
Jamal McDowell,Steal,,,2 - 3:27,,,,
,,,,2 - 3:11,,Kristian Keys,Left the Game,Tyrell Bellot-Green Entered the Game
Randy Holmes,Left the Game,Randy Holmes Entered the Game,,2 - 3:11,,,,
,,,,2 - 3:11,,Devocio Butler,Defensive Foul,
Anthony Vidure,Free Throw Made,,73-78,2 - 3:11,-5,,,
Anthony Vidure,Free Throw Made,,74-78,2 - 3:11,-4,,,
,,,74-80,2 - 2:52,-6,Jemerrio Jones,Field Goal Made,
Randy Holmes,Three Point Made,,77-80,2 - 2:28,-3,,,
Jamal McDowell,Assist,,,2 - 2:28,,,,
,,,,2 - 2:06,,Tyrell Bellot-Green,Field Goal Attempt,Coris Williams Jr. Offensive Rebound
Anthony Vidure,Defensive Foul,,,2 - 2:05,,,,
,,,77-81,2 - 2:05,-4,Coris Williams Jr.,Free Throw Made,
,,Randy Holmes Defensive Rebound,,2 - 2:05,,Coris Williams Jr.,Free Throw Attempt,
Aaron Cassell,Three Point Attempt,,,2 - 1:54,,,,Marcus Johnson Jr. Defensive Rebound
,,Anthony Vidure Defensive Rebound,,2 - 1:47,,Devocio Butler,Field Goal Attempt,
Jalen Norman,Field Goal Made,,79-81,2 - 1:32,-2,,,
,,Jalen Norman Defensive Rebound,,2 - 1:12,,Marcus Johnson Jr.,Field Goal Attempt,
,,,,2 - 1:11,,Coris Williams Jr.,Defensive Foul,
Jamal McDowell,Free Throw Made,,80-81,2 - 1:11,-1,,,
Jamal McDowell,Free Throw Attempt,,,2 - 1:11,,,,Jemerrio Jones Defensive Rebound
,,,80-83,2 - 0:54,-3,Coris Williams Jr.,Field Goal Made,
,,,,2 - 0:54,,Jemerrio Jones,Assist,
,,,,2 - 0:46,,Coris Williams Jr.,Defensive Foul,
Anthony Vidure,Free Throw Attempt,Mineral Area Offensive Rebound,,2 - 0:46,,,,
Anthony Vidure,Free Throw Made,,81-83,2 - 0:46,-2,,,
,,,,2 - 0:24,,Marcus Johnson Jr.,Turnover,
Jalen Norman,Steal,,,2 - 0:23,,,,
Anthony Vidure,Field Goal Made,,83-83,2 - 0:11,(T4),,,
,,Jamal McDowell Defensive Rebound,,2 - 0:04,,Jemerrio Jones,Field Goal Attempt,
Jamal McDowell,Technical Foul,,,2 - 0:02,,,,
,,,,2 - 0:02,,Marcus Johnson Jr.,Free Throw Attempt,Hill College Offensive Rebound
,,,83-84,2 - 0:02,-1 (L6),Marcus Johnson Jr.,Free Throw Made,
Jalen Norman,Three Point Attempt,,,2 - 0:01,,,,Hill College Defensive Rebound
