Name,Action,Play Notes,Score,Clock,Diff,Name,Action,Play Notes
Demetrius McReynolds,Left the Game,Payton Hulsey Entered the Game,,1 - 12:36,,,,
,,,,1 - 12:16,,Cedric Harper,Defensive Foul,
,,,,1 - 12:16,,Daryl Macon,Left the Game,
,,,,1 - 12:16,,Cedric Harper,Left the Game,D`Angelo Richardson Entered the Game
,,,,1 - 12:16,,Dietrich Taylor,Entered the Game,
Payton Hulsey,Free Throw Made,,10-10,1 - 12:16,(T2),,,
Payton Hulsey,Free Throw Attempt,,,1 - 12:16,,,,Vercell Webster Defensive Rebound
,,Jermohn Queen Defensive Rebound,,1 - 12:02,,D`Angelo Richardson,Field Goal Attempt,
Payton Hulsey,Offensive Foul,,,1 - 11:56,,,,
Payton Hulsey,Turnover,,,1 - 11:56,,,,
,,,,1 - 11:56,,Marcus Washington,Charge,
,,,,1 - 11:41,,D`Angelo Richardson,Field Goal Attempt,Dietrich Taylor Offensive Rebound
Kyle Meyer,Defensive Foul,,,1 - 11:41,,,,
Kyle Meyer,Left the Game,,,1 - 11:41,,,,
Landus Anderson,Left the Game,Devontay Clark Entered the Game,,1 - 11:41,,,,
Djordje Beronja,Entered the Game,,,1 - 11:41,,,,
,,,,1 - 11:41,,Marcus Washington,Left the Game,Daryl Macon Entered the Game
,,,,1 - 11:41,,Dietrich Taylor,Free Throw Attempt,Holmes CC Offensive Rebound
,,,10-11,1 - 11:41,-1 (L7),Dietrich Taylor,Free Throw Made,
Daishon Smith,Three Point Attempt,,,1 - 11:20,,,,Jarvis Williams Defensive Rebound
,,Payton Hulsey Defensive Rebound,,1 - 10:59,,Jarvis Williams,Field Goal Attempt,
Devontay Clark,Field Goal Attempt,Djordje Beronja Offensive Rebound,,1 - 10:48,,,,
Djordje Beronja,Field Goal Attempt,,,1 - 10:47,,,,Dietrich Taylor Defensive Rebound
Daishon Smith,Defensive Foul,,,1 - 10:25,,,,
,,Jermohn Queen Defensive Rebound,,1 - 10:01,,Daryl Macon,Field Goal Attempt,
Jermohn Queen,Field Goal Attempt,,,1 - 9:56,,,,
,,,,1 - 9:56,,Daryl Macon,Blocked shot,
,,,,1 - 9:56,,Daryl Macon,Defensive Rebound,
,,,,1 - 9:56,,Daryl Macon,Jump Ball Won,
,,,,1 - 9:40,,D`Angelo Richardson,Turnover,
,,,,1 - 9:40,,D`Angelo Richardson,Left the Game,Marcus Washington Entered the Game
Payton Hulsey,Field Goal Attempt,,,1 - 9:07,,,,Jarvis Williams Defensive Rebound
Daishon Smith,Left the Game,Demetrius McReynolds Entered the Game,,1 - 9:01,,,,
Devontay Clark,Left the Game,Kyle Meyer Entered the Game,,1 - 9:01,,,,
,,,,1 - 8:58,,Jarvis Williams,Turnover,
Kyle Meyer,Steal,,,1 - 8:57,,,,
Payton Hulsey,Field Goal Attempt,,,1 - 8:51,,,,Daryl Macon Defensive Rebound
,,,10-13,1 - 8:46,-3,Marcus Washington,Field Goal Made,
,,,,1 - 8:46,,Daryl Macon,Assist,
Demetrius McReynolds,Field Goal Made,,12-13,1 - 8:20,-1,,,
Payton Hulsey,Assist,,,1 - 8:20,,,,
,,,12-15,1 - 8:13,-3,Marcus Washington,Field Goal Made,
